tDocumento;tCorrelativo;tTurno;tTipoPago;tOtroTipoPago;tMoneda;nTipoCambio;nMonto;nVuelto;nPropina;tTarjeta;tReferencia;tBanco;tNumero;tFechaVencimiento;tObservacion;tUsuario;fRegistro;fDiaContable;tCodigoPedido
2500044867;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2215183816;;NULL;WSInforest;11/06/2025 8:01;11/06/2025 8:01;2500044867
2500044866;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215183687;;NULL;WSInforest;11/06/2025 7:52;11/06/2025 7:52;2500044866
2500044865;1;;2;NULL;1;4;55;NULL;0;7;WS;NULL;2215183659;;NULL;WSInforest;11/06/2025 7:50;11/06/2025 7:50;2500044865
2500044862;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215183432;;NULL;WSInforest;11/06/2025 7:30;11/06/2025 7:30;2500044862
2500044859;1;;2;NULL;1;4;62,9;NULL;0;17;WS;NULL;7276;;NULL;WSInforest;10/06/2025 23:59;10/06/2025 23:59;2500044859
2500044857;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1586539419;;NULL;WSInforest;10/06/2025 21:55;10/06/2025 21:55;2500044857
2500044855;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215175328;;NULL;WSInforest;10/06/2025 21:50;10/06/2025 21:50;2500044855
2500044845;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1586443505;;NULL;WSInforest;10/06/2025 21:06;10/06/2025 21:06;2500044845
2500044843;1;;2;NULL;1;4;26,9;NULL;0;9;WS;NULL;1586438095;;NULL;WSInforest;10/06/2025 21:01;10/06/2025 21:01;2500044843
2500044842;1;;2;NULL;1;4;50,8;NULL;0;9;WS;NULL;1586434935;;NULL;WSInforest;10/06/2025 20:58;10/06/2025 20:58;2500044842
2500044838;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2215163103;;NULL;WSInforest;10/06/2025 20:22;10/06/2025 20:22;2500044838
2500044834;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2215160493;;NULL;WSInforest;10/06/2025 20:12;10/06/2025 20:12;2500044834
2500044830;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215156562;;NULL;WSInforest;10/06/2025 19:49;10/06/2025 19:49;2500044830
2500044829;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2215154613;;NULL;WSInforest;10/06/2025 19:43;10/06/2025 19:43;2500044829
2500044828;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215154295;;NULL;WSInforest;10/06/2025 19:43;10/06/2025 19:43;2500044828
2500044827;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;4543;;NULL;WSInforest;10/06/2025 19:39;10/06/2025 19:39;2500044827
2500044825;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215151213;;NULL;WSInforest;10/06/2025 19:16;10/06/2025 19:16;2500044825
2500044824;1;;2;NULL;1;4;134,7;NULL;0;7;WS;NULL;2215150339;;NULL;WSInforest;10/06/2025 19:16;10/06/2025 19:16;2500044824
2500044822;1;;2;NULL;1;4;79,8;NULL;0;7;WS;NULL;2215149987;;NULL;WSInforest;10/06/2025 19:10;10/06/2025 19:10;2500044822
2500044821;1;;2;NULL;1;4;59,8;NULL;0;7;WS;NULL;2215148735;;NULL;WSInforest;10/06/2025 19:01;10/06/2025 19:01;2500044821
2500044820;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;9685;;NULL;WSInforest;10/06/2025 18:57;10/06/2025 18:57;2500044820
2500044819;1;;2;NULL;1;4;26,9;NULL;0;7;WS;NULL;2215148110;;NULL;WSInforest;10/06/2025 18:57;10/06/2025 18:57;2500044819
2500044817;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;2548;;NULL;WSInforest;10/06/2025 18:53;10/06/2025 18:53;2500044817
2500044816;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2215147479;;NULL;WSInforest;10/06/2025 18:52;10/06/2025 18:52;2500044816
2500044807;1;;2;NULL;1;4;39,8;NULL;0;7;WS;NULL;2215143060;;NULL;WSInforest;10/06/2025 18:21;10/06/2025 18:21;2500044807
2500044805;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1586113950;;NULL;WSInforest;10/06/2025 18:19;10/06/2025 18:19;2500044805
2500044803;1;;2;NULL;1;4;59,8;NULL;0;7;WS;NULL;2215141423;;NULL;WSInforest;10/06/2025 18:06;10/06/2025 18:06;2500044803
2500044798;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215140456;;NULL;WSInforest;10/06/2025 17:59;10/06/2025 17:59;2500044798
2500044796;1;;2;NULL;1;4;15,9;NULL;0;7;WS;NULL;2215139193;;NULL;WSInforest;10/06/2025 17:57;10/06/2025 17:57;2500044796
2500044794;1;;2;NULL;1;4;20;NULL;0;9;WS;NULL;1586109742;;NULL;WSInforest;10/06/2025 17:55;10/06/2025 17:55;2500044794
2500044790;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215140026;;NULL;WSInforest;10/06/2025 17:51;10/06/2025 17:51;2500044790
2500044788;1;;2;NULL;1;4;38,9;NULL;0;7;WS;NULL;2215139406;;NULL;WSInforest;10/06/2025 17:44;10/06/2025 17:44;2500044788
2500044787;1;;2;NULL;1;4;16,9;NULL;0;18;WS;NULL;0610-#375002;;NULL;WSInforest;10/06/2025 17:43;10/06/2025 17:43;2500044787
2500044783;1;;2;NULL;1;4;126;NULL;0;17;WS;NULL;5673;;NULL;WSInforest;10/06/2025 17:35;10/06/2025 17:35;2500044783
2500044779;1;;2;NULL;1;4;17,8;NULL;0;7;WS;NULL;2215137706;;NULL;WSInforest;10/06/2025 17:23;10/06/2025 17:23;2500044779
2500044778;1;;2;NULL;1;4;34,9;NULL;0;7;WS;NULL;2215137122;;NULL;WSInforest;10/06/2025 17:16;10/06/2025 17:16;2500044778
2500044776;1;;2;NULL;1;4;24,9;NULL;0;7;WS;NULL;2215136548;;NULL;WSInforest;10/06/2025 17:08;10/06/2025 17:08;2500044776
2500044769;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215135868;;NULL;WSInforest;10/06/2025 16:59;10/06/2025 16:59;2500044769
2500044768;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2215135784;;NULL;WSInforest;10/06/2025 16:58;10/06/2025 16:58;2500044768
2500044764;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215135436;;NULL;WSInforest;10/06/2025 16:55;10/06/2025 16:55;2500044764
2500044763;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;1555;;NULL;WSInforest;10/06/2025 16:54;10/06/2025 16:54;2500044763
2500044761;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215135295;;NULL;WSInforest;10/06/2025 16:51;10/06/2025 16:51;2500044761
2500044760;1;;2;NULL;1;4;45,8;NULL;0;7;WS;NULL;2215135086;;NULL;WSInforest;10/06/2025 16:50;10/06/2025 16:50;2500044760
2500044758;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215134927;;NULL;WSInforest;10/06/2025 16:47;10/06/2025 16:47;2500044758
2500044752;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215133423;;NULL;WSInforest;10/06/2025 16:27;10/06/2025 16:27;2500044752
2500044746;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;4626;;NULL;WSInforest;10/06/2025 16:14;10/06/2025 16:14;2500044746
2500044744;1;;2;NULL;1;4;24,9;NULL;0;7;WS;NULL;2215132534;;NULL;WSInforest;10/06/2025 16:13;10/06/2025 16:13;2500044744
2500044742;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215132276;;NULL;WSInforest;10/06/2025 16:12;10/06/2025 16:12;2500044742
2500044738;1;;2;NULL;1;4;109;NULL;0;18;WS;NULL;0610-#375001;;NULL;WSInforest;10/06/2025 16:08;10/06/2025 16:08;2500044738
2500044737;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215131609;;NULL;WSInforest;10/06/2025 16:06;10/06/2025 16:06;2500044737
2500044736;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;4121;;NULL;WSInforest;10/06/2025 16:02;10/06/2025 16:02;2500044736
2500044731;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1585904576;;NULL;WSInforest;10/06/2025 15:55;10/06/2025 15:55;2500044731
2500044730;1;;2;NULL;1;4;41,8;NULL;0;9;WS;NULL;1585931887;;NULL;WSInforest;10/06/2025 15:51;10/06/2025 15:51;2500044730
2500044721;1;;2;NULL;1;4;292;NULL;0;17;WS;NULL;5787;;NULL;WSInforest;10/06/2025 15:41;10/06/2025 15:41;2500044721
2500044716;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215129466;;NULL;WSInforest;10/06/2025 15:33;10/06/2025 15:33;2500044716
2500044713;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215129071;;NULL;WSInforest;10/06/2025 15:27;10/06/2025 15:27;2500044713
2500044712;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2215128896;;NULL;WSInforest;10/06/2025 15:25;10/06/2025 15:25;2500044712
2500044711;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215128752;;NULL;WSInforest;10/06/2025 15:24;10/06/2025 15:24;2500044711
2500044706;1;;2;NULL;1;4;52;NULL;0;9;WS;NULL;1585899611;;NULL;WSInforest;10/06/2025 14:58;10/06/2025 14:58;2500044706
2500044704;1;;2;NULL;1;4;15,9;NULL;0;7;WS;NULL;2215126745;;NULL;WSInforest;10/06/2025 14:56;10/06/2025 14:56;2500044704
2500044703;1;;2;NULL;1;4;59,8;NULL;0;7;WS;NULL;2215126165;;NULL;WSInforest;10/06/2025 14:47;10/06/2025 14:47;2500044703
2500044700;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215125132;;NULL;WSInforest;10/06/2025 14:36;10/06/2025 14:36;2500044700
2500044699;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215125015;;NULL;WSInforest;10/06/2025 14:35;10/06/2025 14:35;2500044699
2500044696;1;;2;NULL;1;4;58,7;NULL;0;7;WS;NULL;2215124578;;NULL;WSInforest;10/06/2025 14:29;10/06/2025 14:29;2500044696
2500044695;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1585860251;;NULL;WSInforest;10/06/2025 14:29;10/06/2025 14:29;2500044695
2500044694;1;;2;NULL;1;4;66,8;NULL;0;7;WS;NULL;2215124312;;NULL;WSInforest;10/06/2025 14:25;10/06/2025 14:25;2500044694
2500044693;1;;2;NULL;1;4;75,6;NULL;0;7;WS;NULL;2215124244;;NULL;WSInforest;10/06/2025 14:24;10/06/2025 14:24;2500044693
2500044690;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215123575;;NULL;WSInforest;10/06/2025 14:16;10/06/2025 14:16;2500044690
2500044689;1;;2;NULL;1;4;41,7;NULL;0;7;WS;NULL;2215123455;;NULL;WSInforest;10/06/2025 14:15;10/06/2025 14:15;2500044689
2500044683;1;;2;NULL;1;4;32;NULL;0;9;WS;NULL;1585801298;;NULL;WSInforest;10/06/2025 13:59;10/06/2025 13:59;2500044683
2500044680;1;;2;NULL;1;4;37,8;NULL;0;7;WS;NULL;2215121773;;NULL;WSInforest;10/06/2025 13:55;10/06/2025 13:55;2500044680
2500044673;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2215120827;;NULL;WSInforest;10/06/2025 13:44;10/06/2025 13:44;2500044673
2500044671;1;;2;NULL;1;4;32;NULL;0;9;WS;NULL;1585746012;;NULL;WSInforest;10/06/2025 13:44;10/06/2025 13:44;2500044671
2500044662;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2215117802;;NULL;WSInforest;10/06/2025 13:19;10/06/2025 13:19;2500044662
2500044649;1;;2;NULL;1;4;34,9;NULL;0;7;WS;NULL;2215115570;;NULL;WSInforest;10/06/2025 12:54;10/06/2025 12:54;2500044649
2500044644;1;;2;NULL;1;4;18;NULL;0;7;WS;NULL;2215114056;;NULL;WSInforest;10/06/2025 12:43;10/06/2025 12:43;2500044644
2500044643;1;;2;NULL;1;4;32,8;NULL;0;7;WS;NULL;2215114137;;NULL;WSInforest;10/06/2025 12:41;10/06/2025 12:41;2500044643
2500044636;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215111887;;NULL;WSInforest;10/06/2025 12:25;10/06/2025 12:25;2500044636
2500044635;1;;2;NULL;1;4;44,9;NULL;0;9;WS;NULL;1585655491;;NULL;WSInforest;10/06/2025 12:20;10/06/2025 12:20;2500044635
2500044634;1;;2;NULL;1;4;62;NULL;0;7;WS;NULL;2215111675;;NULL;WSInforest;10/06/2025 12:19;10/06/2025 12:19;2500044634
2500044633;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;6483;;NULL;WSInforest;10/06/2025 12:18;10/06/2025 12:18;2500044633
2500044632;1;;2;NULL;1;4;144;NULL;0;17;WS;NULL;8166;;NULL;WSInforest;10/06/2025 12:16;10/06/2025 12:16;2500044632
2500044631;1;;2;NULL;1;4;126;NULL;0;17;WS;NULL;4173;;NULL;WSInforest;10/06/2025 12:16;10/06/2025 12:16;2500044631
2500044627;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215110732;;NULL;WSInforest;10/06/2025 12:09;10/06/2025 12:09;2500044627
2500044626;1;;2;NULL;1;4;35,9;NULL;0;7;WS;NULL;2215110645;;NULL;WSInforest;10/06/2025 12:08;10/06/2025 12:08;2500044626
2500044624;1;;2;NULL;1;4;37,8;NULL;0;7;WS;NULL;2215110554;;NULL;WSInforest;10/06/2025 12:06;10/06/2025 12:06;2500044624
2500044623;1;;2;NULL;1;4;58;NULL;0;17;WS;NULL;1749;;NULL;WSInforest;10/06/2025 11:58;10/06/2025 11:58;2500044623
2500044618;1;;2;NULL;1;4;32,8;NULL;0;9;WS;NULL;1585624170;;NULL;WSInforest;10/06/2025 11:50;10/06/2025 11:50;2500044618
2500044615;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215108377;;NULL;WSInforest;10/06/2025 11:32;10/06/2025 11:32;2500044615
2500044613;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215108041;;NULL;WSInforest;10/06/2025 11:27;10/06/2025 11:27;2500044613
2500044611;1;;2;NULL;1;4;49,9;NULL;0;9;WS;NULL;1585575912;;NULL;WSInforest;10/06/2025 11:19;10/06/2025 11:19;2500044611
2500044610;1;;2;NULL;1;4;61,9;NULL;0;9;WS;NULL;1585620246;;NULL;WSInforest;10/06/2025 11:17;10/06/2025 11:17;2500044610
2500044608;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215106308;;NULL;WSInforest;10/06/2025 10:51;10/06/2025 10:51;2500044608
2500044602;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215105653;;NULL;WSInforest;10/06/2025 10:34;10/06/2025 10:34;2500044602
2500044599;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2215104131;;NULL;WSInforest;10/06/2025 9:58;10/06/2025 9:58;2500044599
2500044595;1;;2;NULL;1;4;60;NULL;0;7;WS;NULL;2215103668;;NULL;WSInforest;10/06/2025 9:43;10/06/2025 9:43;2500044595
2500044592;1;;2;NULL;1;4;61;NULL;0;17;WS;NULL;583;;NULL;WSInforest;10/06/2025 9:36;10/06/2025 9:36;2500044592
2500044589;1;;2;NULL;1;4;109;NULL;0;9;WS;NULL;1585523246;;NULL;WSInforest;10/06/2025 9:13;10/06/2025 9:13;2500044589
2500044588;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;7383;;NULL;WSInforest;10/06/2025 9:09;10/06/2025 9:09;2500044588
2500044587;1;;2;NULL;1;4;55;NULL;0;7;WS;NULL;2215102162;;NULL;WSInforest;10/06/2025 8:58;10/06/2025 8:58;2500044587
2500044576;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215101048;;NULL;WSInforest;10/06/2025 8:14;10/06/2025 8:14;2500044576
2500044573;1;;2;NULL;1;4;24,9;NULL;0;7;WS;NULL;2215100839;;NULL;WSInforest;10/06/2025 8:03;10/06/2025 8:03;2500044573
2500044571;1;;2;NULL;1;4;164;NULL;0;7;WS;NULL;2215100761;;NULL;WSInforest;10/06/2025 8:00;10/06/2025 8:00;2500044571
2500044568;1;;2;NULL;1;4;26;NULL;0;7;WS;NULL;2215100439;;NULL;WSInforest;10/06/2025 7:38;10/06/2025 7:38;2500044568
2500044567;1;;2;NULL;1;4;66;NULL;0;17;WS;NULL;8845;;NULL;WSInforest;10/06/2025 7:33;10/06/2025 7:33;2500044567
2500044566;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2215100250;;NULL;WSInforest;10/06/2025 7:21;10/06/2025 7:21;2500044566
2500044565;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215100202;;NULL;WSInforest;10/06/2025 7:13;10/06/2025 7:13;2500044565
2500044559;1;;2;NULL;1;4;18;NULL;0;7;WS;NULL;2215091416;;NULL;WSInforest;09/06/2025 21:42;09/06/2025 21:42;2500044559
2500044557;1;;2;NULL;1;4;26;NULL;0;7;WS;NULL;2215089699;;NULL;WSInforest;09/06/2025 21:22;09/06/2025 21:22;2500044557
2500044556;1;;2;NULL;1;4;109;NULL;0;17;WS;NULL;5105;;NULL;WSInforest;09/06/2025 21:21;09/06/2025 21:21;2500044556
2500044555;1;;2;NULL;1;4;59,8;NULL;0;7;WS;NULL;2215088958;;NULL;WSInforest;09/06/2025 21:15;09/06/2025 21:15;2500044555
2500044554;1;;2;NULL;1;4;15,9;NULL;0;7;WS;NULL;2215088562;;NULL;WSInforest;09/06/2025 21:13;09/06/2025 21:13;2500044554
2500044553;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215088660;;NULL;WSInforest;09/06/2025 21:12;09/06/2025 21:12;2500044553
2500044551;1;;2;NULL;1;4;25,9;NULL;0;7;WS;NULL;2215087697;;NULL;WSInforest;09/06/2025 21:05;09/06/2025 21:05;2500044551
2500044550;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2215087472;;NULL;WSInforest;09/06/2025 21:02;09/06/2025 21:02;2500044550
2500044549;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2215087396;;NULL;WSInforest;09/06/2025 21:02;09/06/2025 21:02;2500044549
2500044547;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1585198717;;NULL;WSInforest;09/06/2025 20:56;09/06/2025 20:56;2500044547
2500044543;1;;2;NULL;1;4;80;NULL;0;7;WS;NULL;2215085517;;NULL;WSInforest;09/06/2025 20:49;09/06/2025 20:49;2500044543
2500044541;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215084258;;NULL;WSInforest;09/06/2025 20:36;09/06/2025 20:36;2500044541
2500044539;1;;2;NULL;1;4;57,7;NULL;0;7;WS;NULL;2215083783;;NULL;WSInforest;09/06/2025 20:35;09/06/2025 20:35;2500044539
2500044538;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1585203723;;NULL;WSInforest;09/06/2025 20:34;09/06/2025 20:34;2500044538
2500044536;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215083850;;NULL;WSInforest;09/06/2025 20:33;09/06/2025 20:33;2500044536
2500044533;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2215082320;;NULL;WSInforest;09/06/2025 20:23;09/06/2025 20:23;2500044533
2500044532;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215082192;;NULL;WSInforest;09/06/2025 20:23;09/06/2025 20:23;2500044532
2500044531;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2215082243;;NULL;WSInforest;09/06/2025 20:21;09/06/2025 20:21;2500044531
2500044528;1;;2;NULL;1;4;84,9;NULL;0;7;WS;NULL;2215081375;;NULL;WSInforest;09/06/2025 20:16;09/06/2025 20:16;2500044528
2500044525;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215080715;;NULL;WSInforest;09/06/2025 20:09;09/06/2025 20:09;2500044525
2500044522;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1585135252;;NULL;WSInforest;09/06/2025 20:05;09/06/2025 20:05;2500044522
2500044521;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215079862;;NULL;WSInforest;09/06/2025 20:03;09/06/2025 20:03;2500044521
2500044516;1;;2;NULL;1;4;46,9;NULL;0;7;WS;NULL;2215078453;;NULL;WSInforest;09/06/2025 19:54;09/06/2025 19:54;2500044516
2500044514;1;;2;NULL;1;4;37,8;NULL;0;7;WS;NULL;2215077602;;NULL;WSInforest;09/06/2025 19:46;09/06/2025 19:46;2500044514
2500044513;1;;2;NULL;1;4;58;NULL;0;17;WS;NULL;4126;;NULL;WSInforest;09/06/2025 19:44;09/06/2025 19:44;2500044513
2500044512;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215077000;;NULL;WSInforest;09/06/2025 19:42;09/06/2025 19:42;2500044512
2500044511;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2215076425;;NULL;WSInforest;09/06/2025 19:38;09/06/2025 19:38;2500044511
2500044504;1;;2;NULL;1;4;64,8;NULL;0;7;WS;NULL;2215073965;;NULL;WSInforest;09/06/2025 19:19;09/06/2025 19:19;2500044504
2500044503;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215073176;;NULL;WSInforest;09/06/2025 19:16;09/06/2025 19:16;2500044503
2500044501;1;;2;NULL;1;4;63,7;NULL;0;7;WS;NULL;2215072588;;NULL;WSInforest;09/06/2025 19:08;09/06/2025 19:08;2500044501
2500044498;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2215071748;;NULL;WSInforest;09/06/2025 19:03;09/06/2025 19:03;2500044498
2500044495;1;;2;NULL;1;4;34,8;NULL;0;7;WS;NULL;2215071100;;NULL;WSInforest;09/06/2025 18:55;09/06/2025 18:55;2500044495
2500044493;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215070360;;NULL;WSInforest;09/06/2025 18:51;09/06/2025 18:51;2500044493
2500044492;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2215070330;;NULL;WSInforest;09/06/2025 18:51;09/06/2025 18:51;2500044492
2500044483;1;;2;NULL;1;4;55;NULL;0;7;WS;NULL;2215068475;;NULL;WSInforest;09/06/2025 18:32;09/06/2025 18:32;2500044483
2500044481;1;;2;NULL;1;4;21,9;NULL;0;17;WS;NULL;1108;;NULL;WSInforest;09/06/2025 18:31;09/06/2025 18:31;2500044481
2500044480;1;;2;NULL;1;4;109,5;NULL;0;17;WS;NULL;1108;;NULL;WSInforest;09/06/2025 18:28;09/06/2025 18:28;2500044480
2500044479;1;;2;NULL;1;4;195;NULL;0;17;WS;NULL;8408;;NULL;WSInforest;09/06/2025 18:26;09/06/2025 18:26;2500044479
2500044478;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2215067485;;NULL;WSInforest;09/06/2025 18:25;09/06/2025 18:25;2500044478
2500044477;1;;2;NULL;1;4;109,5;NULL;0;17;WS;NULL;1108;;NULL;WSInforest;09/06/2025 18:25;09/06/2025 18:25;2500044477
2500044475;1;;2;NULL;1;4;109,5;NULL;0;17;WS;NULL;1108;;NULL;WSInforest;09/06/2025 18:22;09/06/2025 18:22;2500044475
2500044474;1;;2;NULL;1;4;52;NULL;0;9;WS;NULL;1584919823;;NULL;WSInforest;09/06/2025 18:21;09/06/2025 18:21;2500044474
2500044473;1;;2;NULL;1;4;233;NULL;0;17;WS;NULL;8808;;NULL;WSInforest;09/06/2025 18:21;09/06/2025 18:21;2500044473
2500044472;1;;2;NULL;1;4;95;NULL;0;7;WS;NULL;2215066956;;NULL;WSInforest;09/06/2025 18:16;09/06/2025 18:16;2500044472
2500044464;1;;2;NULL;1;4;56,5;NULL;0;7;WS;NULL;2215065596;;NULL;WSInforest;09/06/2025 18:02;09/06/2025 18:02;2500044464
2500044463;1;;2;NULL;1;4;115,5;NULL;0;17;WS;NULL;1108;;NULL;WSInforest;09/06/2025 18:00;09/06/2025 18:00;2500044463
2500044462;1;;2;NULL;1;4;115,5;NULL;0;17;WS;NULL;1108;;NULL;WSInforest;09/06/2025 17:55;09/06/2025 17:55;2500044462
2500044461;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1584908577;;NULL;WSInforest;09/06/2025 17:51;09/06/2025 17:51;2500044461
2500044459;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;3516;;NULL;WSInforest;09/06/2025 17:49;09/06/2025 17:49;2500044459
2500044455;1;;2;NULL;1;4;96;NULL;0;17;WS;NULL;3092;;NULL;WSInforest;09/06/2025 17:38;09/06/2025 17:38;2500044455
2500044454;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;9053;;NULL;WSInforest;09/06/2025 17:37;09/06/2025 17:37;2500044454
2500044451;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215063515;;NULL;WSInforest;09/06/2025 17:36;09/06/2025 17:36;2500044451
2500044450;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215063182;;NULL;WSInforest;09/06/2025 17:35;09/06/2025 17:35;2500044450
2500044446;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215062749;;NULL;WSInforest;09/06/2025 17:27;09/06/2025 17:27;2500044446
2500044445;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215062103;;NULL;WSInforest;09/06/2025 17:19;09/06/2025 17:19;2500044445
2500044442;1;;2;NULL;1;4;108,9;NULL;0;7;WS;NULL;2215061931;;NULL;WSInforest;09/06/2025 17:15;09/06/2025 17:15;2500044442
2500044441;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2215061784;;NULL;WSInforest;09/06/2025 17:14;09/06/2025 17:14;2500044441
2500044440;1;;2;NULL;1;4;109;NULL;0;17;WS;NULL;5513;;NULL;WSInforest;09/06/2025 17:10;09/06/2025 17:10;2500044440
2500044439;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;1400;;NULL;WSInforest;09/06/2025 17:08;09/06/2025 17:08;2500044439
2500044437;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215061122;;NULL;WSInforest;09/06/2025 17:03;09/06/2025 17:03;2500044437
2500044433;1;;2;NULL;1;4;59,8;NULL;0;7;WS;NULL;2215060764;;NULL;WSInforest;09/06/2025 16:58;09/06/2025 16:58;2500044433
2500044431;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2215060504;;NULL;WSInforest;09/06/2025 16:54;09/06/2025 16:54;2500044431
2500044428;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2215059547;;NULL;WSInforest;09/06/2025 16:43;09/06/2025 16:43;2500044428
2500044427;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215059470;;NULL;WSInforest;09/06/2025 16:42;09/06/2025 16:42;2500044427
2500044420;1;;2;NULL;1;4;35,9;NULL;0;17;WS;NULL;6538;;NULL;WSInforest;09/06/2025 16:30;09/06/2025 16:30;2500044420
2500044410;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2215056406;;NULL;WSInforest;09/06/2025 15:57;09/06/2025 15:57;2500044410
2500044409;1;;2;NULL;1;4;49,9;NULL;0;17;WS;NULL;5420;;NULL;WSInforest;09/06/2025 15:54;09/06/2025 15:54;2500044409
2500044408;1;;2;NULL;1;4;52;NULL;0;9;WS;NULL;1584728083;;NULL;WSInforest;09/06/2025 15:52;09/06/2025 15:52;2500044408
